,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
352,353,Yanis Lhery,fr FRA,"FW,MF",Saint-Étienne,18,2003,0.8,0,0,0,0,0,0,0,,0,4,0,4,0,0,0,0,Matches
353,354,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,33,1988,22.7,71,43,40,21,10,46,77,59.7,31,12,0,12,21,92,28,0,Matches
354,355,Isaac Lihadji,fr FRA,"MF,FW",Lille,19,2002,2.6,3,3,1,1,1,1,5,20.0,4,1,0,1,2,5,0,0,Matches
355,356,Pol Lirola,es ESP,"DF,FW",Marseille,23,1997,19.7,28,16,15,9,4,13,28,46.4,15,15,0,15,13,41,22,0,Matches
356,357,Banzouzi Locko,fr FRA,"MF,DF",Reims,19,2002,11.2,28,19,13,11,4,14,24,58.3,10,20,8,12,14,42,15,0,Matches
357,358,Anthony Lopes,pt POR,GK,Lyon,30,1990,33.1,0,0,0,0,0,0,0,,0,0,0,0,3,3,12,3,Matches
358,359,Pau López,es ESP,GK,Marseille,26,1994,29.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,12,1,Matches
359,360,Dion Lopy,sn SEN,MF,Reims,19,2002,18.2,53,29,22,24,7,21,53,39.6,32,20,4,16,22,75,17,0,Matches
360,361,Samuel Loric,fr FRA,DF,Lorient,21,2000,3.0,7,5,2,3,2,5,8,62.5,3,2,0,2,5,12,9,0,Matches
361,362,Jordan Lotomba,ch SUI,DF,Nice,22,1998,19.8,33,17,21,9,3,16,30,53.3,14,17,4,13,12,45,28,0,Matches
362,363,Johaneko Louisjean,fr FRA,DF,Bordeaux,17,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
363,364,Jean Lucas,br BRA,MF,Monaco,23,1998,16.1,43,25,14,24,5,17,40,42.5,23,15,5,10,13,56,4,1,Matches
364,365,Castello Lukeba,fr FRA,DF,Lyon,18,2002,23.3,34,19,27,7,0,15,23,65.2,8,18,9,9,38,72,64,2,Matches
365,366,Levi Lumeka,eng ENG,"MF,FW",Troyes,22,1998,0.7,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0,Matches
366,367,Yannis M'Bemba,fr FRA,"DF,FW",Nantes,20,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
367,368,Deiver Machado,co COL,"DF,MF",Lens,27,1993,5.8,16,14,11,1,4,12,14,85.7,2,9,1,8,3,19,12,1,Matches
368,369,Yvann Macon,fr FRA,DF,Saint-Étienne,22,1998,17.0,41,22,24,14,3,16,42,38.1,26,18,4,14,18,59,27,0,Matches
369,370,Louis Mafouta,cf CTA,FW,Metz,27,1994,5.8,0,0,0,0,0,0,5,0.0,5,1,0,1,0,0,4,0,Matches
370,371,Hugo Magnetti,fr FRA,MF,Brest,23,1998,16.3,50,34,27,20,3,22,50,44.0,28,13,3,10,25,75,13,0,Matches
371,372,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,24,1997,19.1,53,31,22,26,5,24,42,57.1,18,17,7,10,20,73,36,0,Matches
372,373,Habib Maïga,ci CIV,MF,Metz,25,1996,14.1,47,28,29,13,5,24,48,50.0,24,20,7,13,14,61,18,0,Matches
373,374,Josh Maja,ng NGA,FW,Bordeaux,22,1998,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
374,375,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,29,1991,3.6,5,3,2,3,0,5,10,50.0,5,2,0,2,0,5,1,0,Matches
375,376,Lovro Majer,hr CRO,"MF,FW",Rennes,23,1998,20.4,32,21,9,14,9,11,42,26.2,31,26,2,24,11,43,9,0,Matches
376,377,Béni Makouana,cg CGO,"FW,MF",Montpellier,18,2002,3.6,2,2,0,0,2,0,1,0.0,1,1,0,1,3,5,2,0,Matches
377,378,Hianga Mananga Mbock,fr FRA,MF,Brest,21,1999,8.9,18,12,8,7,3,9,21,42.9,12,5,2,3,5,23,6,0,Matches
378,379,Vincent Manceau,fr FRA,DF,Angers,32,1989,26.2,32,19,18,13,1,14,37,37.8,23,23,6,17,32,64,72,0,Matches
379,380,Steve Mandanda,fr FRA,GK,Marseille,36,1985,9.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,4,1,Matches
380,381,Reinildo Mandava,mz MOZ,DF,Lille,27,1994,16.9,43,23,29,11,3,32,51,62.7,19,13,4,9,37,80,55,0,Matches
381,382,Anthony Mandrea,dz ALG,GK,Angers,24,1996,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,Matches
382,383,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,30,1991,13.1,17,12,12,5,0,8,12,66.7,4,11,8,3,17,34,61,1,Matches
383,384,Thomas Mangani,fr FRA,MF,Angers,34,1987,24.4,58,30,23,34,1,31,68,45.6,37,38,11,27,36,94,29,0,Matches
384,385,Ricardo Mangas,pt POR,DF,Bordeaux,23,1998,26.1,35,22,22,8,5,26,41,63.4,15,18,4,14,25,60,47,3,Matches
385,386,Myziane Maolida,fr FRA,MF,Nice,22,1999,0.4,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
386,387,Sekou Mara,fr FRA,"FW,MF",Bordeaux,19,2002,10.1,8,4,1,1,6,1,8,12.5,7,7,0,7,2,10,6,0,Matches
387,388,Marcelo,br BRA,DF,Bordeaux,34,1987,10.0,9,5,7,2,0,4,6,66.7,2,4,3,1,13,22,46,1,Matches
388,389,Marcelo,br BRA,DF,Lyon,34,1987,2.0,4,3,0,4,0,4,6,66.7,2,3,2,1,4,8,10,0,Matches
389,390,Guillermo Maripán,cl CHI,DF,Monaco,27,1994,20.4,36,24,27,9,0,20,40,50.0,20,21,14,7,25,61,66,1,Matches
390,391,Marquinhos,br BRA,DF,Paris S-G,27,1994,31.8,37,14,25,11,1,20,35,57.1,15,35,19,16,16,53,102,0,Matches
391,392,Jonas Martin,fr FRA,MF,Rennes,31,1990,23.4,35,20,12,21,2,19,53,35.8,34,17,3,14,22,57,28,1,Matches
392,393,Gelson Martins,pt POR,"MF,FW",Monaco,26,1995,21.2,42,27,10,26,6,21,59,35.6,38,26,1,25,17,59,4,0,Matches
393,394,Pape Matar Sarr,sn SEN,MF,Metz,18,2002,23.7,45,26,21,23,1,18,39,46.2,21,33,3,30,29,74,22,0,Matches
394,395,Eliot Matazo,be BEL,MF,Monaco,19,2002,8.8,8,7,4,4,0,2,11,18.2,9,11,3,8,13,21,9,0,Matches
395,396,Chrislain Matsima,fr FRA,DF,Monaco,19,2002,1.5,3,2,1,2,0,2,7,28.6,5,3,3,0,1,4,6,1,Matches
396,397,Azor Matusiwa,nl NED,MF,Reims,23,1998,27.4,58,32,28,26,4,26,55,47.3,29,49,19,30,62,120,43,0,Matches
397,398,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,23,1998,25.5,24,13,11,7,6,14,39,35.9,25,23,2,21,8,32,11,0,Matches
398,399,Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,16,2004,0.0,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0,Matches
399,400,Kylian Mbappé,fr FRA,FW,Paris S-G,22,1998,33.6,11,8,1,4,6,7,13,53.8,6,6,0,6,5,16,13,0,Matches
400,401,Amadou Mbengue,sn SEN,"DF,MF",Metz,19,2002,6.8,19,10,10,9,0,11,22,50.0,11,7,2,5,10,29,19,0,Matches
401,402,Jason Mbock,fr FRA,FW,Angers,21,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
402,403,Moustapha Mbow,sn SEN,DF,Reims,21,2000,1.0,6,6,3,2,1,3,3,100.0,0,0,0,0,1,7,6,0,Matches
403,404,Nathanael Mbuku,fr FRA,"FW,MF",Reims,19,2002,15.8,14,13,4,7,3,2,8,25.0,6,14,0,14,11,25,4,0,Matches
404,405,Facundo Medina,ar ARG,DF,Lens,22,1999,28.8,61,42,34,23,4,38,62,61.3,24,24,8,16,37,98,78,3,Matches
405,406,Farid El Melali,dz ALG,FW,Angers,24,1997,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Matches
406,407,Birger Meling,no NOR,DF,Rennes,26,1994,20.3,43,27,25,11,7,23,31,74.2,8,23,7,16,22,65,40,0,Matches
407,408,Houboulang Mendes,fr FRA,DF,Lorient,23,1998,35.8,58,28,37,18,3,40,57,70.2,17,41,21,20,41,99,128,4,Matches
408,409,Nuno Mendes,pt POR,DF,Paris S-G,19,2002,18.4,48,29,23,18,7,25,47,53.2,22,27,5,22,21,69,17,1,Matches
409,410,Pedro Mendes,pt POR,DF,Montpellier,30,1990,0.2,1,1,1,0,0,0,0,,0,1,1,0,0,1,2,0,Matches
410,411,Thiago Mendes,br BRA,"MF,DF",Lyon,29,1992,20.7,36,22,18,16,2,12,30,40.0,18,24,5,19,34,70,56,1,Matches
411,412,Arial Mendy,sn SEN,"DF,FW",Clermont Foot,26,1994,8.8,6,4,4,2,0,2,11,18.2,9,6,1,5,7,13,17,0,Matches
412,413,Batista Mendy,fr FRA,"MF,DF",Angers,21,2000,26.8,49,28,21,22,6,23,45,51.1,22,37,6,31,34,83,40,0,Matches
413,414,Gideon Mensah,gh GHA,DF,Bordeaux,23,1998,13.4,37,24,19,12,6,18,38,47.4,20,11,2,9,16,53,21,0,Matches
414,415,Quentin Merlin,fr FRA,"DF,MF",Nantes,19,2002,21.4,45,28,19,20,6,26,49,53.1,23,25,4,21,27,72,29,2,Matches
415,416,Lionel Messi,ar ARG,"FW,MF",Paris S-G,34,1987,23.9,10,3,1,5,4,3,13,23.1,10,5,0,5,4,14,0,0,Matches
416,417,Mexer,mz MOZ,DF,Bordeaux,32,1988,13.6,14,10,11,3,0,11,17,64.7,6,12,7,5,21,35,60,2,Matches
417,418,Edouard Michut,fr FRA,MF,Paris S-G,18,2003,0.8,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,2,0,Matches
418,419,Georges Mikautadze,ge GEO,FW,Metz,20,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
419,420,William Mikelbrencis,fr FRA,DF,Metz,17,2004,6.8,11,5,6,4,1,6,9,66.7,3,6,3,3,5,16,9,0,Matches
420,421,Arkadiusz Milik,pl POL,FW,Marseille,27,1994,15.7,9,2,0,5,4,4,18,22.2,14,9,1,8,3,12,10,1,Matches
421,422,Terem Moffi,ng NGA,FW,Lorient,22,1999,30.1,17,10,3,12,2,9,32,28.1,23,11,2,9,4,21,22,0,Matches
422,423,Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,19,2001,1.4,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,Matches
423,424,Florent Mollet,fr FRA,"FW,MF",Montpellier,29,1991,29.2,31,22,14,12,5,14,57,24.6,43,27,4,23,24,55,13,0,Matches
424,425,Thomas Monconduit,fr FRA,MF,Lorient,30,1991,25.0,41,25,19,17,5,20,57,35.1,37,21,10,11,22,63,51,1,Matches
425,426,Jérémy Morel,mg MAD,DF,Lorient,37,1984,6.7,13,9,8,4,1,6,6,100.0,0,9,7,2,7,20,31,0,Matches
426,427,Lebo Mothiba,za RSA,"FW,MF",Troyes,25,1996,5.8,8,4,4,3,1,2,5,40.0,3,3,0,3,2,10,0,0,Matches
427,428,Lebo Mothiba,za RSA,FW,Strasbourg,25,1996,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
428,429,Baptiste Mouazan,fr FRA,MF,Lorient,19,2001,1.1,4,3,2,2,0,1,3,33.3,2,3,0,3,1,5,1,0,Matches
429,430,Aimen Moueffek,fr FRA,MF,Saint-Étienne,20,2001,4.8,7,4,2,3,2,2,8,25.0,6,3,0,3,2,9,4,0,Matches
430,431,Harold Moukoudi,cm CMR,DF,Saint-Étienne,23,1997,18.5,25,12,17,8,0,14,25,56.0,11,27,14,13,35,60,48,0,Matches
431,432,Jessy Moulin,fr FRA,GK,Troyes,35,1986,7.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,Matches
432,433,Steve Mounié,bj BEN,FW,Brest,26,1994,25.7,17,6,3,12,2,4,27,14.8,23,13,1,12,6,23,12,0,Matches
433,434,Samuel Moutoussamy,cd COD,MF,Nantes,24,1996,16.8,48,32,20,20,8,23,62,37.1,39,14,2,12,17,65,16,0,Matches
434,435,Marshall Munetsi,zw ZIM,"MF,DF",Reims,25,1996,20.9,34,17,21,11,2,17,39,43.6,22,39,13,26,43,77,72,2,Matches
435,436,Junior Mwanga,fr FRA,DF,Bordeaux,18,2003,1.0,5,2,4,1,0,3,3,100.0,0,1,0,1,0,5,1,0,Matches
436,437,Kévin N'Doram,fr FRA,MF,Metz,25,1996,13.7,10,8,3,5,2,3,20,15.0,17,24,5,19,19,29,21,0,Matches
437,438,Eric N'Jo,fr FRA,DF,Troyes,17,2004,1.1,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,1,0,Matches
438,439,Vital N'Simba,cd COD,DF,Clermont Foot,28,1993,31.0,66,45,38,23,5,36,63,57.1,27,28,7,21,29,95,30,0,Matches
439,440,Mickael Nade,fr FRA,DF,Saint-Étienne,22,1999,28.5,57,35,37,18,2,23,38,60.5,15,29,15,14,60,117,84,0,Matches
440,441,Paul Nardi,fr FRA,GK,Lorient,27,1994,22.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,10,2,Matches
441,442,Keylor Navas,cr CRC,GK,Paris S-G,34,1986,20.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,Matches
442,443,Papa Ndiaga Yade,sn SEN,"DF,FW",Metz,21,2000,7.7,15,10,8,7,0,8,18,44.4,10,4,1,3,10,25,9,0,Matches
443,444,Tanguy Ndombele,fr FRA,MF,Lyon,24,1996,7.8,25,14,5,17,3,12,19,63.2,7,8,3,5,3,28,6,2,Matches
444,445,Dan Ndoye,ch SUI,"FW,MF",Nice,20,2000,2.3,0,0,0,0,0,0,2,0.0,2,4,0,4,0,0,0,0,Matches
445,446,Neymar,br BRA,"FW,MF",Paris S-G,29,1992,20.6,29,19,5,12,12,12,36,33.3,24,9,1,8,4,33,2,1,Matches
446,447,Yvan Neyou,cm CMR,MF,Saint-Étienne,24,1997,10.4,29,13,14,12,3,9,27,33.3,18,8,3,5,23,52,13,0,Matches
447,448,Opa Nguette,sn SEN,"FW,MF",Metz,27,1994,11.6,21,14,9,6,6,5,14,35.7,9,13,3,10,2,23,9,0,Matches
448,449,Sikou Niakaté,fr FRA,DF,Metz,22,1999,7.3,8,7,8,0,0,4,11,36.4,7,5,3,2,27,35,34,0,Matches
449,450,Ibrahima Niane,sn SEN,FW,Metz,22,1999,17.6,1,1,0,1,0,0,5,0.0,5,6,1,5,3,4,16,0,Matches
450,451,M'Baye Niang,sn SEN,FW,Bordeaux,26,1994,8.6,4,0,0,2,2,0,4,0.0,4,9,1,8,1,5,4,0,Matches
451,452,Cheikh Niasse,sn SEN,"FW,MF",Lille,21,2000,0.5,2,2,0,2,0,2,3,66.7,1,1,1,0,1,3,2,0,Matches
452,453,Casimir Ninga,td CHA,FW,Angers,28,1993,4.5,5,1,1,4,0,2,5,40.0,3,2,0,2,1,6,0,0,Matches
453,454,Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,23,1998,20.8,21,11,8,8,5,8,22,36.4,14,19,0,19,6,27,8,0,Matches
454,455,Alexander Nübel,de GER,GK,Monaco,24,1996,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,1,Matches
455,456,Gerzino Nyamsi,fr FRA,DF,Strasbourg,24,1997,33.2,35,21,24,9,2,20,27,74.1,7,25,16,9,25,60,90,1,Matches
456,457,Florent Ogier,fr FRA,DF,Clermont Foot,32,1989,27.0,31,17,18,12,1,17,31,54.8,14,41,27,14,37,68,89,0,Matches
457,458,Warmed Omari,fr FRA,DF,Rennes,21,2000,31.1,33,17,22,10,1,15,23,65.2,8,20,13,7,31,64,94,5,Matches
458,459,Jonas Omlin,ch SUI,GK,Montpellier,27,1994,28.7,2,1,2,0,0,2,3,66.7,1,0,0,0,0,2,12,3,Matches
459,460,Amadou Onana,be BEL,MF,Lille,19,2001,15.1,48,31,17,27,4,18,25,72.0,7,10,3,7,30,78,19,0,Matches
460,461,Jean Onana,cm CMR,MF,Bordeaux,21,2000,20.4,70,49,33,33,4,35,86,40.7,51,37,5,32,36,106,23,1,Matches
461,462,Otávio,br BRA,MF,Bordeaux,27,1994,12.7,36,23,13,21,2,16,39,41.0,23,9,3,6,18,54,11,0,Matches
462,463,Dango Ouattara,bf BFA,"MF,FW",Lorient,19,2002,9.0,21,15,9,11,1,11,23,47.8,12,10,1,9,14,35,15,1,Matches
463,464,Remi Oudin,fr FRA,"MF,FW",Bordeaux,24,1996,19.3,34,18,19,13,2,18,32,56.3,14,14,3,11,27,61,21,0,Matches
464,465,Alexandre Oukidja,dz ALG,GK,Metz,33,1988,20.8,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,17,2,Matches
465,466,Azzedine Ounahi,ma MAR,MF,Angers,21,2000,18.1,39,22,16,22,1,11,40,27.5,29,19,1,18,26,65,13,0,Matches
466,467,Ambroise Oyongo,cm CMR,DF,Montpellier,30,1991,7.3,13,4,7,4,2,9,15,60.0,6,5,1,4,6,19,17,0,Matches
467,468,Vincent Pajot,fr FRA,MF,Metz,30,1990,25.7,86,56,35,47,4,20,46,43.5,26,33,6,27,51,137,38,0,Matches
468,469,Nicolas Pallois,fr FRA,DF,Nantes,33,1987,27.2,51,33,40,11,0,34,59,57.6,25,40,19,21,53,104,116,1,Matches
469,470,Erik Palmer-Brown,us USA,DF,Troyes,24,1997,19.3,37,22,29,8,0,20,26,76.9,6,26,18,8,34,71,87,1,Matches
470,471,Emerson Palmieri,it ITA,DF,Lyon,26,1994,25.2,46,25,16,22,8,22,34,64.7,12,23,8,15,27,73,66,0,Matches
471,472,Lucas Paquetá,br BRA,"MF,FW",Lyon,23,1997,30.0,68,38,24,26,18,17,51,33.3,34,43,5,38,9,77,22,0,Matches
472,473,Rubén Pardo,es ESP,MF,Bordeaux,28,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
473,474,Leandro Paredes,ar ARG,MF,Paris S-G,27,1994,9.3,23,13,9,11,3,12,24,50.0,12,10,6,4,10,33,5,2,Matches
474,475,Strahinja Pavlović,rs SRB,DF,Monaco,20,2001,5.0,23,16,8,13,2,8,12,66.7,4,5,3,2,9,32,15,0,Matches
475,476,Dimitri Payet,fr FRA,"FW,MF",Marseille,34,1987,28.8,16,8,4,10,2,7,31,22.6,24,9,0,9,9,25,3,0,Matches
476,477,Timothee Pembele,fr FRA,DF,Bordeaux,18,2002,15.7,20,8,8,10,2,10,29,34.5,19,12,3,9,16,36,24,0,Matches
477,478,Brayann Pereira,fr FRA,"DF,MF",Lens,18,2003,0.2,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
478,479,Danilo Pereira,pt POR,MF,Paris S-G,29,1991,22.6,33,17,10,20,3,14,28,50.0,14,19,10,9,37,70,29,1,Matches
479,480,Mathias Pereira Lage,pt POR,DF,Angers,24,1996,11.6,21,7,10,7,4,8,30,26.7,22,18,7,11,21,42,22,0,Matches
480,481,Luan Peres Petroni,br BRA,DF,Marseille,27,1994,29.8,65,35,33,25,7,36,52,69.2,16,26,12,14,43,108,64,1,Matches
481,482,Lucas Perrin,fr FRA,DF,Strasbourg,22,1998,27.8,43,32,24,17,2,26,45,57.8,19,28,11,17,42,85,67,0,Matches
482,483,Danijel Petković,me MNE,GK,Angers,28,1993,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,9,5,Matches
483,484,Léo Pétrot,fr FRA,DF,Lorient,24,1997,20.2,31,17,23,8,0,21,29,72.4,8,33,17,16,22,53,86,0,Matches
484,485,Romain Philippoteaux,fr FRA,MF,Brest,33,1988,0.3,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
485,486,Jérôme Phojo,fr FRA,DF,Clermont Foot,28,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
486,487,Jérémy Pied,fr FRA,"DF,FW",Lille,32,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
487,488,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,23,1998,28.3,79,45,52,21,6,42,73,57.5,31,22,7,15,48,127,74,0,Matches
488,489,Julian Pollersbeck,de GER,GK,Lyon,26,1994,4.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
489,490,Gaëtan Poussin,fr FRA,GK,Bordeaux,22,1999,13.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,15,1,Matches
490,491,Sanjin Prcić,ba BIH,MF,Strasbourg,27,1993,24.3,47,28,14,27,6,14,29,48.3,15,18,3,15,47,94,19,0,Matches
491,492,Nicolas de Préville,fr FRA,"FW,MF",Metz,30,1991,21.9,17,8,7,8,2,3,19,15.8,16,12,4,8,5,22,11,0,Matches
492,493,Nemanja Radonjić,rs SRB,FW,Marseille,25,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
493,494,Rafinha,br BRA,"FW,MF",Paris S-G,28,1993,2.4,14,8,3,9,2,7,11,63.6,4,3,0,3,4,18,0,0,Matches
494,495,Predrag Rajković,rs SRB,GK,Reims,25,1995,38.0,2,2,2,0,0,2,3,66.7,1,1,0,1,1,3,21,1,Matches
495,496,Adil Rami,fr FRA,DF,Troyes,35,1985,13.0,10,9,6,4,0,7,8,87.5,1,17,9,8,16,26,43,0,Matches
496,497,Sergio Ramos,es ESP,DF,Paris S-G,35,1986,8.9,12,5,6,6,0,8,15,53.3,7,4,2,2,8,20,27,0,Matches
497,498,Elba Rashani,xk KVX,"FW,MF",Clermont Foot,28,1993,19.5,40,21,15,21,4,17,55,30.9,38,34,3,31,11,51,20,0,Matches
498,499,Jeff Reine-Adélaïde,fr FRA,"MF,DF",Lyon,23,1998,2.2,5,3,4,1,0,4,5,80.0,1,2,0,2,0,5,0,1,Matches
499,500,Tiago Ribeiro,pt POR,FW,Monaco,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
500,501,Sergio Rico,es ESP,GK,Paris S-G,27,1993,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
501,502,Renaud Ripart,fr FRA,"MF,FW",Troyes,28,1993,21.0,38,21,18,15,5,18,50,36.0,32,21,1,20,19,57,21,1,Matches
502,503,Mihailo Ristić,rs SRB,DF,Montpellier,25,1995,20.0,44,32,26,16,2,25,43,58.1,18,16,6,10,17,61,48,0,Matches
503,504,Maxence Rivera,fr FRA,FW,Saint-Étienne,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
504,505,Patrick Roberts,eng ENG,MF,Troyes,24,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
505,506,Stian Rode Gregersen,no NOR,DF,Bordeaux,26,1995,21.7,39,26,23,12,4,18,33,54.5,15,26,16,10,38,77,103,2,Matches
506,507,Gerson Rodrigues,lu LUX,"FW,MF",Troyes,26,1995,9.4,12,9,2,6,4,1,17,5.9,16,8,1,7,0,12,2,0,Matches
507,508,Valentin Rongier,fr FRA,"MF,DF",Marseille,26,1994,24.4,77,51,36,36,5,28,60,46.7,32,26,5,21,33,110,14,0,Matches
508,509,Pablo Rosario,nl NED,MF,Nice,24,1997,30.3,59,37,18,32,9,26,66,39.4,40,33,7,26,38,97,43,0,Matches
509,510,Roli Pereira de Sa,fr FRA,MF,Nantes,24,1996,6.4,12,4,3,5,4,3,20,15.0,17,6,0,6,6,18,3,0,Matches
510,511,Mathys Saban,fr FRA,"FW,MF",Saint-Étienne,19,2002,0.8,4,2,2,2,0,1,1,100.0,0,1,0,1,0,4,0,0,Matches
511,512,Falaye Sacko,ml MLI,DF,Saint-Étienne,26,1995,7.4,15,10,14,1,0,13,16,81.3,3,11,7,4,4,19,18,2,Matches
512,513,Rafiki Said Ahamada,fr FRA,"MF,FW",Brest,21,2000,1.4,4,3,1,2,1,3,4,75.0,1,2,0,2,0,4,0,0,Matches
513,514,Wesley Saïd,fr FRA,"FW,MF",Lens,26,1995,7.3,10,5,1,8,1,1,9,11.1,8,4,0,4,2,12,0,0,Matches
514,515,Mamadou Sakho,fr FRA,DF,Montpellier,31,1990,28.6,34,22,26,8,0,16,26,61.5,10,41,34,7,41,75,134,4,Matches
515,516,Bakary Sako,ml MLI,"FW,MF",Saint-Étienne,33,1988,1.7,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,0,0,Matches
516,517,William Saliba,fr FRA,DF,Marseille,20,2001,36.0,54,32,36,16,2,27,35,77.1,8,24,16,8,48,102,85,0,Matches
517,518,Romain Salin,fr FRA,GK,Rennes,37,1984,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
518,519,Yoann Salmier,gf GUF,DF,Troyes,28,1992,29.6,58,33,44,11,3,26,34,76.5,8,30,14,16,40,98,94,0,Matches
519,520,Mama Samba Baldé,gw GNB,"MF,FW",Troyes,25,1995,19.1,40,28,16,14,10,8,26,30.8,18,32,1,31,5,45,9,0,Matches
520,521,Junior Sambia,fr FRA,"DF,FW",Montpellier,24,1996,17.0,22,13,12,7,3,13,22,59.1,9,22,3,19,21,43,31,0,Matches
521,522,Renato Sanches,pt POR,"MF,FW",Lille,23,1997,18.3,19,7,8,10,1,9,26,34.6,17,14,3,11,14,33,7,0,Matches
522,523,Philippe Sandler,nl NED,DF,Troyes,24,1997,0.8,0,0,0,0,0,0,0,,0,1,1,0,3,3,6,0,Matches
523,524,Baptiste Santamaria,fr FRA,"MF,DF",Rennes,26,1995,28.0,52,27,15,31,6,24,44,54.5,20,33,12,21,32,84,42,0,Matches
524,525,Pablo Sarabia,es ESP,FW,Paris S-G,29,1992,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
525,526,Martin Satriano,uy URU,FW,Brest,20,2001,10.4,5,2,1,1,3,2,7,28.6,5,8,0,8,2,7,3,0,Matches
526,527,Téji Savanier,fr FRA,MF,Montpellier,29,1991,26.8,46,27,18,19,9,21,59,35.6,38,23,1,22,25,71,12,1,Matches
527,528,Morgan Schneiderlin,fr FRA,MF,Nice,31,1989,7.2,21,12,9,11,1,6,13,46.2,7,8,2,6,20,41,18,0,Matches
528,529,Alidu Seidu,gh GHA,DF,Clermont Foot,21,2000,15.7,34,20,20,13,1,16,27,59.3,11,25,11,14,34,68,49,1,Matches
529,530,Matz Sels,be BEL,GK,Strasbourg,29,1992,37.0,1,1,1,0,0,0,0,,0,0,0,0,1,2,22,0,Matches
530,531,Xherdan Shaqiri,ch SUI,"FW,MF",Lyon,29,1991,7.5,7,3,0,5,2,2,10,20.0,8,2,0,2,2,9,2,0,Matches
531,532,Mahame Siby,ml MLI,DF,Strasbourg,25,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,Matches
532,533,Aboubakar Sidibé,fr FRA,DF,Clermont Foot,25,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
533,534,Djibril Sidibé,fr FRA,DF,Monaco,29,1992,10.5,24,13,13,8,3,9,24,37.5,15,10,1,9,16,40,13,0,Matches
534,535,Kaj Sierhuis,nl NED,FW,Reims,23,1998,0.9,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,1,0,Matches
535,536,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,24,1997,29.6,53,30,31,18,4,28,59,47.5,31,30,6,24,27,80,37,3,Matches
